,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard
3409,3410,29,5,113,95351,2,2.0,2,84,0,0,0,1,1
3410,3411,36,11,9,90230,4,0.2,3,0,0,0,0,1,0
3411,3412,63,37,118,94010,1,2.0,1,427,0,0,0,0,0
3412,3413,55,29,79,90029,4,4.9,1,0,0,0,0,0,0
3413,3414,54,24,72,95123,3,1.4,3,0,0,0,0,0,1
3414,3415,61,36,18,95010,1,1.3,1,0,0,0,0,0,0
3415,3416,36,12,93,90720,2,2.2,1,0,0,0,0,1,1
3416,3417,61,37,62,94111,1,0.0,2,244,0,0,0,1,0
3417,3418,39,12,23,90024,3,1.0,2,0,0,0,0,1,1
3418,3419,57,31,40,91775,3,1.4,3,0,0,0,1,1,1
3419,3420,35,10,34,95503,4,1.7,1,87,0,0,0,1,1
3420,3421,66,41,114,94305,1,0.8,3,0,0,0,0,1,1
3421,3422,49,23,125,90245,1,2.4,1,0,0,0,0,0,1
3422,3423,48,23,41,92677,1,1.4,3,0,0,0,0,0,1
3423,3424,61,35,38,93009,2,1.0,3,0,0,0,0,0,0
3424,3425,44,19,45,94539,4,0.0,2,0,0,0,0,1,1
3425,3426,23,-1,12,91605,4,1.0,1,90,0,0,0,1,0
3426,3427,31,5,115,90025,2,1.5,3,189,0,0,0,1,0
3427,3428,39,15,175,94080,2,8.0,1,0,0,0,0,1,0
3428,3429,45,21,24,93106,1,0.9,3,0,0,0,0,0,0
3429,3430,39,14,28,91320,2,1.4,2,108,0,0,0,0,1
3430,3431,64,38,32,90291,2,0.3,1,0,0,0,0,1,1
3431,3432,64,38,63,94305,2,1.7,3,184,0,1,0,1,0
3432,3433,47,23,32,95370,1,1.0,1,0,0,0,0,0,1
3433,3434,34,9,60,94306,4,1.3,1,0,0,1,0,0,0
3434,3435,56,31,53,95521,2,1.6,3,78,0,0,0,0,0
3435,3436,33,8,58,92037,4,1.3,1,0,0,1,0,0,0
3436,3437,56,29,42,92104,4,2.5,2,0,0,0,0,0,0
3437,3438,57,31,39,94304,4,0.7,2,0,0,1,0,1,0
3438,3439,43,17,72,94806,1,2.8,1,271,0,0,0,1,0
3439,3440,43,17,80,95020,3,0.1,1,0,0,0,1,1,1
3440,3441,26,1,39,95133,4,0.6,2,0,0,0,0,0,1
3441,3442,64,40,18,94309,2,0.3,3,0,0,1,1,1,1
3442,3443,43,18,30,93940,1,0.5,3,0,0,0,0,1,0
3443,3444,44,18,54,90639,1,2.8,1,202,0,0,0,0,0
3444,3445,60,35,128,93101,1,0.9,1,0,0,0,0,1,0
3445,3446,37,13,38,94701,1,1.5,2,116,0,0,0,0,1
3446,3447,56,32,120,90232,1,7.4,1,186,0,0,0,1,0
3447,3448,54,29,25,90747,4,0.1,3,109,0,0,0,0,0
3448,3449,43,18,85,92606,4,1.9,3,110,0,0,0,1,1
3449,3450,57,32,135,90095,3,4.8,2,0,1,1,1,1,0
3450,3451,29,4,14,94590,4,0.5,3,0,0,0,0,0,1
3451,3452,54,30,70,92182,1,1.6,3,251,0,0,0,1,1
3452,3453,61,37,23,94720,3,0.4,2,0,0,0,0,0,0
3453,3454,29,3,31,94709,4,0.3,2,0,0,0,0,1,0
3454,3455,47,21,132,92120,1,0.3,1,0,0,0,0,1,0
3455,3456,43,19,28,93010,3,0.5,1,0,0,0,0,1,1
3456,3457,46,22,125,94536,2,4.7,3,0,1,0,0,1,0
3457,3458,55,31,91,94110,2,2.8,1,0,0,0,0,1,0
3458,3459,48,23,191,95053,2,2.8,1,231,0,0,0,0,1
3459,3460,26,1,88,94025,2,1.8,2,0,0,0,0,0,0
3460,3461,63,37,84,92691,4,2.4,3,0,0,0,0,1,1
3461,3462,57,27,64,92007,3,2.0,3,142,0,0,0,1,0
3462,3463,58,33,28,94608,2,0.5,2,146,0,1,0,1,0
3463,3464,28,3,149,92121,1,0.8,1,0,0,0,0,1,0
3464,3465,61,37,172,92612,4,4.25,1,0,1,0,1,1,1
3465,3466,65,41,42,95616,1,1.9,2,0,0,0,0,0,0
3466,3467,33,6,53,94122,2,1.0,2,96,0,0,0,0,1
3467,3468,63,37,149,90840,2,0.2,3,364,1,0,0,1,0
3468,3469,43,19,113,93933,2,1.8,2,0,0,0,0,0,1
3469,3470,26,2,79,95630,2,2.5,1,0,0,0,0,1,0
3470,3471,57,31,175,90503,2,0.5,1,429,0,0,0,1,1
3471,3472,50,25,38,95503,1,1.4,3,0,0,0,0,1,0
3472,3473,54,27,120,92672,4,3.0,2,431,1,0,0,1,0
3473,3474,59,34,52,92173,4,0.7,1,0,0,1,0,0,0
3474,3475,49,24,42,92121,2,0.7,2,0,0,0,0,1,0
3475,3476,54,30,13,92037,1,0.3,1,0,0,0,0,0,0
3476,3477,65,39,141,90280,2,6.9,1,0,0,1,0,1,0
3477,3478,34,10,131,94024,2,4.33,1,156,0,0,0,1,1
3478,3479,31,6,133,95747,1,1.5,3,0,1,0,0,0,0
3479,3480,31,6,64,94720,2,2.5,1,0,0,0,0,1,0
3480,3481,64,39,49,94591,2,1.5,1,0,0,1,0,1,0
3481,3482,52,26,34,93023,1,0.3,3,0,0,0,0,1,0
3482,3483,57,33,91,95133,1,4.3,1,81,0,1,0,0,0
3483,3484,60,36,195,90066,1,4.7,1,0,0,0,0,1,0
3484,3485,45,18,53,92104,3,2.5,2,112,0,0,0,0,0
3485,3486,39,13,39,92103,2,0.8,3,0,0,0,0,0,0
3486,3487,25,1,20,92806,4,1.0,1,0,0,0,0,0,1
3487,3488,29,4,104,91711,4,1.8,3,0,0,0,0,0,1
3488,3489,40,15,51,94117,2,1.1,2,131,0,0,0,1,0
3489,3490,36,12,154,91320,3,6.4,1,0,1,1,0,0,0
3490,3491,33,9,38,95814,1,1.33,1,115,0,0,0,0,0
3491,3492,51,27,12,92697,2,0.4,1,0,0,0,0,0,1
3492,3493,35,9,28,94546,1,0.6,3,0,0,0,0,0,1
3493,3494,54,28,33,94710,2,0.4,3,0,0,0,0,1,0
3494,3495,29,2,31,91330,4,1.5,2,0,0,0,0,0,0
3495,3496,32,8,44,91401,1,1.8,2,192,0,0,0,1,0
3496,3497,37,13,49,91711,4,2.0,3,192,0,0,0,0,0
3497,3498,55,31,134,92130,2,0.3,1,0,0,0,0,0,0
3498,3499,30,6,182,93561,4,0.8,3,94,1,0,0,1,0
3499,3500,49,23,114,94550,1,0.3,1,286,0,0,0,1,0
3500,3501,51,26,90,94110,1,2.8,2,0,0,0,0,1,1
3501,3502,65,39,105,91380,4,1.7,3,0,0,1,0,1,0
3502,3503,32,8,58,95616,3,2.0,1,90,0,0,0,1,0
3503,3504,29,3,53,95814,4,2.1,3,0,0,0,0,1,0
3504,3505,46,20,15,95370,4,0.6,3,0,0,1,0,1,0
3505,3506,64,39,103,90304,1,0.8,3,0,0,0,0,1,1
3506,3507,27,1,58,95827,4,1.8,2,154,0,0,1,1,1
3507,3508,50,23,83,91791,1,2.67,2,0,0,0,1,1,1
3508,3509,33,9,125,92182,1,4.3,3,0,1,0,0,1,0
3509,3510,38,12,61,91330,3,0.9,3,0,0,0,0,0,0
3510,3511,38,11,69,92124,3,2.33,2,0,0,0,0,0,0
3511,3512,37,11,89,94609,1,1.5,3,0,0,0,0,1,0
3512,3513,46,20,70,90405,4,2.9,1,0,0,0,0,0,1
3513,3514,31,4,39,94501,2,1.0,2,0,0,0,0,0,0
3514,3515,35,9,41,90024,4,1.2,2,0,0,0,0,1,0
3515,3516,50,26,148,94143,2,0.4,1,508,0,0,0,0,0
3516,3517,45,21,38,93943,3,0.6,2,148,0,0,0,1,0
3517,3518,30,6,95,94234,1,3.9,3,146,1,0,0,0,1
3518,3519,60,36,129,95039,2,6.0,1,0,0,0,0,0,0
3519,3520,31,5,84,94720,4,1.8,2,0,0,1,0,1,0
3520,3521,60,35,29,92126,3,1.3,2,0,0,0,0,0,0
3521,3522,36,10,30,91711,2,0.8,3,0,0,0,0,1,0
3522,3523,64,40,90,94028,2,0.0,3,134,0,0,0,0,0
3523,3524,29,4,150,91302,1,0.8,1,0,0,0,0,0,1
3524,3525,58,33,15,94583,4,0.9,2,0,0,0,0,0,0
3525,3526,59,34,13,96651,4,0.9,2,0,0,0,0,0,0
3526,3527,58,33,9,95008,2,0.2,3,0,0,0,0,1,0
3527,3528,35,10,24,95054,4,1.1,3,0,0,0,0,0,0
3528,3529,43,17,41,90210,3,2.2,2,0,0,0,0,1,0
3529,3530,33,7,25,94132,4,1.0,1,0,0,0,0,1,1
3530,3531,54,28,49,90073,4,2.8,2,0,0,1,0,0,0
3531,3532,38,12,58,94542,3,0.9,3,128,0,0,0,0,1
3532,3533,38,12,141,94022,2,0.0,1,0,0,0,0,1,1
3533,3534,57,32,50,94545,4,2.1,1,211,0,0,0,0,0
3534,3535,34,10,61,95006,3,2.0,1,0,0,0,0,0,1
3535,3536,52,27,65,92104,1,1.2,1,0,0,0,0,1,1
3536,3537,50,24,112,94005,1,0.3,1,229,0,0,0,0,0
3537,3538,60,34,19,92093,3,0.3,3,0,0,0,0,1,0
3538,3539,26,0,23,93561,1,0.1,2,0,0,0,0,0,0
3539,3540,56,30,60,91380,1,2.2,3,0,0,0,0,0,0
3540,3541,39,15,30,94305,4,0.3,1,0,0,1,0,0,1
3541,3542,45,20,144,92106,4,5.4,1,210,1,0,0,1,0
3542,3543,30,5,118,92182,4,3.0,3,0,1,0,0,1,0
3543,3544,37,11,194,94303,2,0.0,1,0,0,0,0,0,0
3544,3545,45,19,109,92037,3,1.1,1,0,0,0,0,0,0
3545,3546,48,22,174,95827,1,2.4,1,0,0,0,0,1,0
3546,3547,65,40,34,94720,1,1.1,3,119,0,0,0,1,1
3547,3548,46,20,84,92354,3,0.7,2,0,0,0,0,1,0
3548,3549,40,16,41,91107,1,2.0,2,0,0,0,0,0,1
3549,3550,33,7,92,90840,3,1.6,1,0,0,0,0,0,0
3550,3551,40,10,19,94609,1,0.75,3,116,0,0,0,0,0
3551,3552,60,35,55,92807,3,0.5,2,172,0,0,0,0,0
3552,3553,51,27,22,93106,4,0.5,2,0,0,0,0,1,1
3553,3554,41,16,155,95070,1,7.0,1,0,0,0,0,0,0
3554,3555,37,13,72,92407,4,2.0,3,0,0,1,0,0,0
3555,3556,35,9,81,91107,1,2.7,2,0,0,0,0,1,0
3556,3557,35,11,30,94303,1,1.7,1,0,0,1,0,0,1
3557,3558,46,20,54,90755,4,2.9,1,189,0,0,0,1,1
3558,3559,60,34,60,94065,3,2.5,1,0,0,0,0,1,0
3559,3560,51,25,68,94065,1,1.5,2,0,0,0,0,0,0
3560,3561,31,5,65,94591,4,2.2,2,126,0,0,0,1,0
3561,3562,30,6,31,94720,3,1.0,2,142,0,0,0,0,0
3562,3563,32,8,169,94596,1,6.5,3,272,1,1,1,1,0
3563,3564,53,27,139,94998,1,0.9,3,0,1,0,0,0,0
3564,3565,33,7,29,94720,1,0.6,3,0,0,0,0,0,0
3565,3566,40,15,43,92120,2,1.1,2,0,0,0,0,0,1
3566,3567,57,33,80,92064,2,2.8,1,0,0,0,0,1,1
3567,3568,51,26,43,91040,1,1.3,2,123,0,0,0,1,0
3568,3569,30,4,194,93407,2,4.5,1,0,0,0,0,0,1
3569,3570,41,15,24,92130,2,0.8,3,0,0,1,0,1,0
3570,3571,54,29,32,91107,2,0.6,3,0,0,0,0,1,1
3571,3572,42,18,153,93955,3,5.6,1,416,1,0,0,0,0
3572,3573,30,6,30,90245,1,0.4,3,0,0,0,0,1,1
3573,3574,60,36,165,90095,3,5.6,1,0,1,0,0,0,1
3574,3575,56,30,64,95123,3,0.3,2,0,0,0,0,0,1
3575,3576,63,38,15,94305,4,0.6,2,83,0,0,0,0,0
3576,3577,56,30,70,90245,3,0.3,2,0,0,0,0,0,0
3577,3578,39,9,32,91016,3,2.0,3,0,0,0,0,1,0
3578,3579,29,5,128,91302,2,4.1,2,209,1,0,0,1,0
3579,3580,28,2,84,94305,1,2.9,3,102,0,1,1,0,1
3580,3581,41,16,62,94553,2,2.2,3,0,0,0,0,1,1
3581,3582,28,4,33,91330,3,1.0,2,0,0,0,0,0,1
3582,3583,49,25,65,92354,1,0.0,1,0,0,0,0,1,0
3583,3584,30,3,33,95112,4,1.5,2,85,0,0,0,0,0
3584,3585,63,37,15,92121,1,0.8,2,115,0,0,0,1,0
3585,3586,45,18,45,92037,3,1.0,2,0,0,0,0,1,0
3586,3587,40,15,132,94131,2,3.9,1,0,0,0,0,1,0
3587,3588,28,4,29,94080,3,0.1,2,0,0,0,0,1,0
3588,3589,62,38,65,91768,1,0.0,2,0,0,0,0,1,0
3589,3590,38,12,52,92807,2,2.4,2,147,0,0,0,0,0
3590,3591,32,7,64,92630,2,0.1,1,0,0,0,0,1,1
3591,3592,58,32,73,94109,2,2.3,3,224,0,0,0,1,1
3592,3593,33,3,20,94704,1,0.67,3,0,0,0,0,0,0
3593,3594,60,34,44,90018,2,0.3,1,192,0,0,0,1,0
3594,3595,34,8,79,95616,1,2.5,1,0,0,0,0,1,0
3595,3596,38,14,104,90025,2,1.8,2,79,0,0,0,0,0
3596,3597,44,20,88,94720,1,4.7,1,0,0,0,0,0,0
3597,3598,56,26,51,92028,3,2.0,3,0,0,0,0,1,0
3598,3599,37,11,61,95120,3,0.9,2,0,0,0,0,0,0
3599,3600,45,19,23,93101,2,0.1,3,91,0,0,1,1,1
3600,3601,44,20,38,90018,2,2.1,3,95,0,0,0,1,0
3601,3602,37,13,75,94305,3,2.6,2,0,0,1,0,0,0
3602,3603,47,21,42,95841,4,0.1,1,0,0,0,0,1,1
3603,3604,51,25,45,92407,4,0.1,1,0,0,0,0,1,1
3604,3605,63,38,59,92612,3,0.5,2,0,0,0,0,1,0
3605,3606,61,31,130,92333,2,2.6,3,0,1,0,0,0,0
3606,3607,43,18,9,96145,2,0.0,3,96,0,0,0,1,1
3607,3608,41,15,62,90401,3,0.9,3,0,0,0,0,0,0
3608,3609,59,35,202,94025,1,4.7,1,553,0,0,0,0,0
3609,3610,29,5,162,94022,1,4.3,1,0,0,0,0,0,1
3610,3611,32,6,93,90029,3,1.6,1,79,0,0,0,1,0
3611,3612,64,39,145,92705,1,0.9,1,0,0,0,0,0,0
3612,3613,50,25,99,90245,1,4.6,1,368,1,1,1,0,1
3613,3614,35,11,148,92672,1,5.8,3,0,1,0,0,1,0
3614,3615,34,10,154,94583,3,5.4,2,0,1,0,0,1,0
3615,3616,58,34,149,95616,2,6.0,1,0,0,0,0,1,1
3616,3617,41,15,69,92507,1,1.5,3,78,0,0,0,1,0
3617,3618,37,11,30,94304,2,0.3,1,146,0,0,0,0,0
3618,3619,35,8,48,92697,2,1.0,2,0,0,0,0,1,0
3619,3620,45,20,42,94703,1,0.3,3,0,0,0,0,1,0
3620,3621,53,29,132,95020,2,0.3,1,403,0,0,0,0,0
3621,3622,53,27,81,91730,3,1.7,2,193,0,0,0,1,0
3622,3623,54,29,60,94901,4,3.8,2,0,0,0,0,1,1
3623,3624,28,3,45,91105,4,1.7,2,95,0,0,0,0,0
3624,3625,58,28,70,92028,1,1.4,3,0,0,0,0,0,0
3625,3626,47,21,71,92037,4,2.9,1,0,0,0,0,1,0
3626,3627,24,-3,28,90089,4,1.0,3,0,0,0,0,0,0
3627,3628,27,1,83,90034,2,0.2,1,0,0,0,0,0,1
3628,3629,42,18,131,94949,1,3.4,1,0,0,0,0,0,1
3629,3630,50,26,82,95051,1,0.0,1,0,0,0,0,1,1
3630,3631,41,16,79,95020,1,4.0,3,225,0,0,0,1,0
3631,3632,46,21,51,90089,4,1.9,3,0,0,0,0,0,0
3632,3633,46,20,111,95307,2,6.3,1,0,0,0,0,0,1
3633,3634,51,25,93,90048,1,0.3,1,0,0,0,0,1,0
3634,3635,59,35,73,90009,4,2.3,3,0,0,0,0,0,0
3635,3636,58,33,24,95616,2,0.5,2,0,0,0,0,1,0
3636,3637,37,11,64,96094,3,0.9,2,0,0,0,0,1,0
3637,3638,39,14,104,94608,3,1.0,1,242,0,0,0,1,0
3638,3639,47,22,38,92866,4,1.9,3,0,0,0,0,1,0
3639,3640,51,26,191,94063,1,8.1,1,0,0,1,0,1,0
3640,3641,64,34,53,95821,4,1.67,3,0,0,0,0,0,1
3641,3642,59,35,74,94402,4,2.3,3,0,0,0,0,0,0
3642,3643,55,29,21,92704,4,0.7,3,0,0,1,0,1,0
3643,3644,57,32,80,92606,3,1.6,3,144,0,0,0,1,1
3644,3645,59,33,41,91711,4,2.5,1,174,0,0,0,0,0
3645,3646,42,17,79,92103,1,3.7,3,0,0,1,0,0,1
3646,3647,34,9,141,92056,3,6.9,2,260,1,0,0,1,0
3647,3648,41,14,32,91605,3,1.0,2,0,0,0,0,0,1
3648,3649,43,13,38,95616,3,2.0,3,0,0,0,0,1,0
3649,3650,53,29,85,92691,3,1.8,2,0,0,0,0,1,0
3650,3651,47,21,93,91604,2,0.8,3,107,0,0,0,0,0
3651,3652,49,23,140,90504,1,1.9,3,0,1,0,0,0,1
3652,3653,35,9,69,94704,4,2.2,2,0,0,0,0,0,1
3653,3654,52,27,32,92521,2,2.0,2,0,0,0,0,0,1
3654,3655,53,28,61,94061,4,0.9,1,177,0,0,0,0,0
3655,3656,48,22,125,90086,1,2.4,1,0,0,0,0,1,0
3656,3657,35,8,30,95014,4,1.0,2,0,0,1,0,0,0
3657,3658,52,26,104,94025,2,2.4,2,0,0,0,0,1,1
3658,3659,60,35,24,92612,1,0.1,1,0,0,0,0,0,0
3659,3660,33,7,22,94002,1,0.4,2,0,0,0,0,0,0
3660,3661,38,12,59,93401,2,2.4,2,0,0,0,0,0,0
3661,3662,29,4,120,94553,1,4.1,2,0,1,1,1,0,1
3662,3663,35,9,164,94305,2,0.0,1,500,0,0,0,0,0
3663,3664,26,2,60,94111,4,1.6,1,0,0,0,1,1,1
3664,3665,48,24,43,91791,3,1.9,2,0,0,0,0,1,0
3665,3666,43,19,70,91711,3,2.33,1,0,0,1,0,0,0
3666,3667,60,35,51,94143,2,2.8,1,0,0,0,0,1,0
3667,3668,27,3,59,94590,4,1.6,1,0,0,0,0,1,0
3668,3669,38,13,129,92037,4,0.3,3,75,1,0,0,1,0
3669,3670,40,15,22,95616,2,1.4,2,0,0,0,0,1,1
3670,3671,38,14,29,94402,4,0.4,2,0,0,0,0,1,0
3671,3672,50,25,18,93106,1,0.4,3,0,0,0,0,1,0
3672,3673,38,13,65,91320,3,0.5,3,0,0,0,0,1,0
3673,3674,34,9,65,95134,4,1.3,1,0,0,0,0,0,1
3674,3675,42,16,38,93437,1,0.2,1,0,0,1,0,0,0
3675,3676,60,34,110,92126,2,2.0,1,0,0,0,0,1,0
3676,3677,62,37,22,95818,1,1.5,2,111,0,0,0,1,0
3677,3678,59,33,43,94234,2,0.3,1,0,0,0,0,0,1
3678,3679,49,25,30,92093,4,0.6,1,0,0,0,0,0,0
3679,3680,49,23,134,90095,2,6.3,1,0,0,0,0,1,0
3680,3681,36,11,32,90064,3,1.3,1,0,0,0,0,0,0
3681,3682,33,9,139,95054,1,4.3,1,0,0,0,0,0,0
3682,3683,43,17,45,95051,2,0.7,1,0,0,0,0,0,0
3683,3684,53,27,62,95070,3,3.0,2,0,0,1,0,0,0
3684,3685,57,31,51,92093,4,1.7,2,103,0,0,0,1,0
3685,3686,53,27,93,94588,1,0.8,3,313,0,0,0,0,0
3686,3687,60,35,122,92521,1,1.3,1,0,0,0,0,0,0
3687,3688,34,10,45,93943,1,1.33,1,0,0,0,0,0,0
3688,3689,51,26,179,90245,1,8.1,1,0,0,1,0,1,0
3689,3690,36,12,64,94708,3,2.8,1,205,0,0,0,0,1
3690,3691,63,39,41,95449,2,1.1,1,0,0,0,0,0,0
3691,3692,37,13,58,95211,2,0.6,3,0,0,0,0,0,1
3692,3693,57,33,64,94132,4,2.2,1,0,0,0,0,1,0
3693,3694,52,27,28,93117,3,1.7,2,0,0,0,0,0,0
3694,3695,38,8,21,92037,1,0.67,3,0,0,0,0,1,0
3695,3696,61,35,60,90272,1,2.8,2,0,0,0,0,1,0
3696,3697,31,5,78,94309,2,0.2,1,0,0,0,0,0,1
3697,3698,39,13,59,95616,3,0.5,3,0,0,0,0,0,0
3698,3699,38,12,59,96001,3,0.5,3,0,0,1,1,1,1
3699,3700,46,22,83,94501,4,1.4,2,0,0,0,0,1,1
3700,3701,48,22,128,94608,1,5.7,1,0,0,1,0,0,0
3701,3702,58,33,95,90503,1,2.6,1,0,0,0,0,1,0
3702,3703,50,25,160,93108,4,4.3,3,410,1,0,0,0,0
3703,3704,67,41,78,94301,4,2.4,3,0,0,1,0,0,0
3704,3705,36,11,184,91304,2,5.1,2,0,1,0,0,0,0
3705,3706,30,4,30,91770,3,1.0,1,0,0,0,0,1,0
3706,3707,58,33,51,94305,2,1.6,3,123,0,0,0,1,0
3707,3708,43,18,35,92647,1,0.6,3,0,0,0,0,0,0
3708,3709,31,1,74,92116,4,4.0,3,0,0,0,0,0,0
3709,3710,37,11,43,92521,4,1.2,2,0,0,1,0,0,0
3710,3711,49,22,23,90032,2,1.0,2,0,0,0,0,1,1
3711,3712,27,1,20,94720,4,0.4,1,99,0,0,0,1,0
3712,3713,50,25,112,92154,1,0.6,1,0,0,0,0,0,0
3713,3714,46,20,74,90064,3,0.7,2,0,0,0,0,1,1
3714,3715,49,23,65,94720,2,0.4,3,232,0,0,0,0,1
3715,3716,29,5,124,92037,2,0.2,1,0,0,0,0,0,1
3716,3717,55,29,65,91773,3,2.5,1,0,0,0,0,0,0
3717,3718,61,37,73,94550,3,2.0,3,285,0,0,0,0,0
3718,3719,45,19,8,92833,2,0.1,3,0,0,0,0,0,1
3719,3720,33,8,53,92126,3,2.3,1,76,0,0,0,1,0
3720,3721,63,39,131,92521,3,2.6,3,229,1,0,0,1,0
3721,3722,32,6,13,91040,4,0.3,1,0,0,1,1,1,1
3722,3723,42,17,60,93118,1,2.4,1,98,0,0,0,1,0
3723,3724,51,27,45,94022,1,1.6,2,82,0,0,0,1,0
3724,3725,44,20,39,93108,2,2.1,3,119,0,0,0,0,0
3725,3726,33,6,78,94305,4,2.0,2,0,0,0,0,0,0
3726,3727,39,13,43,94304,3,0.5,3,0,0,0,0,1,0
3727,3728,56,30,31,94117,2,0.3,1,109,0,1,1,1,1
3728,3729,28,3,118,91902,3,2.4,2,161,1,0,0,0,0
3729,3730,43,17,82,94040,3,0.1,1,0,0,0,0,1,0
3730,3731,30,6,112,92093,3,2.5,1,0,0,0,0,1,0
3731,3732,34,8,10,92867,1,0.4,2,0,0,0,0,1,0
3732,3733,26,1,18,92521,2,0.9,3,95,0,0,0,0,0
3733,3734,58,32,72,94105,3,0.3,2,0,0,0,0,1,0
3734,3735,43,19,72,95193,4,0.2,3,0,0,0,0,1,0
3735,3736,40,14,78,91103,1,5.2,1,0,0,0,0,1,0
3736,3737,54,30,78,96001,3,1.8,2,0,0,0,0,0,0
3737,3738,44,19,30,91423,1,0.5,3,0,0,0,0,1,0
3738,3739,54,28,45,95008,3,1.4,1,0,0,0,0,0,1
3739,3740,39,14,80,90502,2,0.4,1,0,0,0,0,0,0
3740,3741,59,35,174,92660,1,4.7,1,0,0,0,0,1,1
3741,3742,53,29,51,92152,2,3.2,3,0,0,0,0,1,0
3742,3743,32,8,181,94596,1,6.0,1,0,0,0,1,1,1
3743,3744,40,14,78,94720,4,1.4,2,194,0,0,0,1,1
3744,3745,54,29,79,90025,3,1.6,3,0,0,0,0,0,0
3745,3746,27,3,119,90640,1,5.4,1,118,0,0,0,1,0
3746,3747,63,39,49,93943,4,1.2,2,109,0,1,1,1,1
3747,3748,26,0,83,91360,3,3.9,2,0,1,0,0,1,0
3748,3749,33,7,100,94025,1,2.7,2,126,0,0,0,1,0
3749,3750,43,19,70,90095,3,2.33,1,0,0,0,0,1,0
3750,3751,57,32,52,90266,3,0.5,2,0,0,0,0,1,0
3751,3752,26,2,12,94591,4,1.0,1,0,0,0,0,1,0
3752,3753,55,30,82,93003,4,1.3,3,219,0,0,0,0,1
3753,3754,30,4,34,95351,2,0.3,2,0,0,0,0,1,1
3754,3755,63,37,112,93106,4,2.4,3,0,0,0,0,1,1
3755,3756,55,25,42,94115,3,1.0,3,0,0,0,0,1,0
3756,3757,35,11,83,92122,2,2.2,1,0,0,0,0,0,0
3757,3758,45,21,142,91101,1,1.4,2,0,1,0,0,1,0
3758,3759,47,23,199,94720,2,6.67,1,0,0,0,0,1,0
3759,3760,31,4,29,92093,4,1.5,2,121,0,0,0,1,1
3760,3761,56,26,70,91107,3,1.4,3,273,0,0,0,1,1
3761,3762,49,24,25,95831,2,0.7,3,0,0,0,0,1,0
3762,3763,53,27,84,95616,2,1.1,1,0,0,0,0,1,0
3763,3764,62,36,81,95051,3,4.4,1,0,0,0,0,0,1
3764,3765,63,37,15,94720,2,0.4,1,0,0,0,0,0,0
3765,3766,26,0,54,94706,3,0.3,3,0,0,0,0,1,0
3766,3767,59,35,108,90245,4,3.8,2,304,1,0,0,1,0
3767,3768,40,16,83,95819,4,2.67,1,0,0,0,0,1,1
3768,3769,42,16,62,94309,1,0.7,3,170,0,0,1,1,1
3769,3770,29,4,134,90095,2,3.3,1,204,0,0,0,0,0
3770,3771,40,16,75,94306,3,2.33,1,79,0,0,0,0,0
3771,3772,31,7,109,91711,2,2.0,2,341,0,0,0,0,1
3772,3773,35,10,152,94112,2,3.0,1,0,0,0,0,1,0
3773,3774,62,36,83,93940,4,2.4,3,0,0,1,0,0,0
3774,3775,51,26,52,92521,4,1.8,3,0,0,0,0,1,0
3775,3776,32,6,31,90275,2,2.0,3,0,0,0,0,1,1
3776,3777,27,3,135,93108,3,2.7,3,449,1,0,0,0,1
3777,3778,62,37,98,94706,1,0.9,1,151,0,0,0,1,0
3778,3779,66,41,14,95814,4,0.6,2,0,0,0,0,0,0
3779,3780,53,27,64,93407,4,2.6,1,0,0,0,0,1,1
3780,3781,49,25,109,92780,2,6.8,1,0,0,0,0,0,0
3781,3782,65,40,118,94104,1,1.3,1,333,0,0,1,1,1
3782,3783,30,5,80,91311,4,2.2,2,0,0,1,0,1,0
3783,3784,60,34,51,90028,3,1.4,3,0,0,0,0,0,0
3784,3785,30,6,115,94611,4,3.8,2,0,1,0,0,1,0
3785,3786,54,28,83,95841,1,2.4,1,0,0,0,0,1,0
3786,3787,54,28,90,91301,1,0.3,1,0,0,0,0,1,0
3787,3788,37,12,28,95616,4,1.7,1,0,0,1,1,1,0
3788,3789,32,7,82,95616,2,2.5,1,221,0,0,0,1,1
3789,3790,51,27,24,94301,3,0.4,1,0,0,0,0,1,1
3790,3791,46,22,71,92029,2,1.7,1,0,0,0,0,1,1
3791,3792,41,17,80,91330,1,0.3,1,0,0,0,0,0,0
3792,3793,62,36,109,92709,4,1.7,3,0,0,0,0,1,0
3793,3794,54,28,140,91711,1,2.9,1,0,0,0,0,1,0
3794,3795,52,27,39,92612,4,0.2,2,0,0,1,0,1,0
3795,3796,51,25,39,94010,1,1.2,2,98,0,0,0,1,0
3796,3797,24,-2,50,94920,3,2.4,2,0,0,1,0,0,0
3797,3798,61,35,31,92521,2,0.3,1,0,0,0,0,1,0
3798,3799,55,25,35,93943,3,1.0,3,144,0,0,0,1,1
3799,3800,37,11,44,93109,4,0.2,1,0,0,0,0,0,1
3800,3801,64,38,35,93955,1,0.5,3,0,0,0,0,1,0
3801,3802,34,8,20,95616,2,0.3,1,106,0,0,0,1,1
3802,3803,31,7,10,95616,4,0.7,2,0,0,0,0,1,0
3803,3804,42,18,83,96001,4,2.0,3,0,0,0,0,1,0
3804,3805,47,22,203,95842,2,8.8,1,0,0,0,0,1,0
3805,3806,29,5,84,93109,3,0.8,1,0,0,0,0,0,0
